post_id,text,date,source
1321,"Ulang Tahun BNI ke-78, ada diskon apa tahun ini?",2024-04-24,X
1322,BNI Terbaik Pegawai Award 2024 diumumkan hari ini.,2024-01-31,X
1323,"QRIS wondr BNI bikin transaksi cepat, berhasil terus!",2024-02-19,Facebook
1324,"Layanan CS BNI lambat, komplain belum ditanggapi!",2024-04-22,Facebook
1325,"QRIS wondr BNI bikin pembayaran cepat, berhasil terus!",2024-07-25,Instagram
1326,"Aplikasi BNI Mobile error lagi, mohon perbaiki dong!",2024-06-25,X
1327,"BNI Direct cash pembayaran Rp6T, mantap!",2024-05-30,Facebook
1328,"BNI bagikan keuntungan Rp13,9T bagi 2023, cek berita!",2024-06-20,Facebook
1329,"Laba BNI 2023 Rp 20T, lembaga keuangan nomor satu di Indonesia!",2024-07-01,Facebook
1330,"BNI Direct cash operasi Rp6T, mantap!",2024-05-07,Facebook
1331,"Laba BNI 2023 Rp 20T, lembaga keuangan terhebat di Indonesia!",2024-03-29,Instagram
1332,"HUT BNI ke-78, ada diskon apa year ini?",2024-06-10,Instagram
1333,"Transaksi QRIS gagal, bikin malu di kasir!",2024-04-15,X
1334,"Laba BNI 2023 Rp 20T, bank terbaik pada Indonesia!",2024-02-22,Facebook
1335,"BNI TapCash promosi NCT 127 bagus banget, hemat 50% pada merchant!",2024-04-17,Instagram
1336,BNI Terbaik Employee Award 2024 diumumkan hari ini.,2024-05-30,Instagram
1337,"Laba BNI 2023 Rp 20T, bank terbaik pada Indonesia!",2024-04-19,Facebook
1338,BNI Terbaik Pegawai Award 2024 diumumkan hari ini.,2024-06-11,Facebook
1339,BNI Best Pegawai Award 2024 diumumkan hari ini.,2024-07-07,Instagram
1340,"QRIS wondr BNI bikin transaksi cepat, sukses terus!",2024-06-02,Instagram
1341,"QRIS wondr BNI bikin transaksi cepat, sukses terus!",2024-01-18,Instagram
1342,"BNI luncurkan QRIS wondr, ada siapa sudah coba?",2024-02-01,Facebook
1343,"QRIS wondr BNI membuat pembayaran cepat, berhasil terus!",2024-02-28,X
1344,"BNI Direct cash operasi Rp6T, mantap!",2024-01-25,Instagram
1345,"BNI bagikan dividen Rp13,9T bagi 2023, periksa berita!",2024-03-20,X
1346,"HUT BNI ke-78, ada promo apa year ini?",2024-04-25,X
1347,"HUT BNI ke-78, ada diskon apa tahun ini?",2024-06-05,Facebook
1348,"BNI bagikan dividen Rp13,9T untuk 2023, lihat berita!",2024-07-25,Instagram
1349,"BNI Direct cash transaksi Rp6T, mantap!",2024-02-22,Facebook
1350,"QRIS wondr BNI membuat transaksi cepat, sukses terus!",2024-04-23,Instagram
1351,"BNI distribusikan dividen Rp13,9T untuk 2023, lihat berita!",2024-03-17,X
1352,"Layanan CS BNI lambat, keluhan tidak ditanggapi!",2024-05-31,Facebook
1353,"BNI Direct cash operasi Rp6T, mantap!",2024-01-29,Facebook
1354,"BNI dukung UMKM dengan kredit baru, info lengkap di web.",2024-02-03,Instagram
1355,"BNI TapCash promo NCT 127 hebat banget, hemat 50% di merchant!",2024-05-07,Instagram
1356,"TapCash BNI rusak, belum bisa dipakai di merchant.",2024-04-15,X
1357,"BNI TapCash promo NCT 127 keren banget, hemat 50% di merchant!",2024-04-27,X
1358,"Aplikasi BNI Mobile gangguan lagi, tolong perbaiki dong!",2024-01-12,Facebook
1359,"BNI TapCash promo NCT 127 keren banget, hemat 50% di merchant!",2024-07-08,Facebook
1360,"QRIS wondr BNI membuat pembayaran cepat, sukses terus!",2024-05-08,Instagram
1361,"BNI TapCash promo NCT 127 hebat banget, murah 50% di merchant!",2024-02-13,X
1362,BNI kenapa kok atm senantiasa antri panjang?,2024-06-12,Facebook
1363,BNI Best Employee Award 2024 diumumkan hari ini.,2024-06-08,X
1364,"Transaksi QRIS gagal, membuat malu di kasir!",2024-01-07,X
1365,"BNI luncurkan QRIS wondr, adakah yang sudah coba?",2024-02-27,Facebook
1366,"BNI Direct cash transaksi Rp6T, mantap!",2024-02-19,Instagram
1367,"BNI TapCash diskon NCT 127 bagus banget, hemat 50% pada merchant!",2024-07-05,Instagram
1368,"BNI dukung UMKM dengan kredit baru, data detail di web.",2024-06-06,Instagram
1369,"QRIS wondr BNI bikin operasi cepat, sukses terus!",2024-02-29,Instagram
1370,BNI Best Employee Penghargaan 2024 diumumkan today ini.,2024-05-05,Instagram
1371,"QRIS wondr BNI membuat transaksi cepat, sukses terus!",2024-07-12,X
1372,"BNI luncurkan QRIS wondr, ada siapa sudah coba?",2024-04-14,X
1373,"Laba BNI 2023 Rp 20T, bank terbaik di Indonesia!",2024-04-16,Facebook
1374,"BNI bagikan dividen Rp13,9T bagi 2023, cek berita!",2024-03-30,Instagram
1375,BNI kenapa sih atm selalu menunggu panjang?,2024-05-05,X
1376,"BNI luncurkan QRIS wondr, ada yang sudah coba?",2024-02-04,Facebook
1377,"QRIS wondr BNI bikin transaksi cepat, mantap terus!",2024-06-20,Facebook
1378,BNI kenapa sih atm selalu menunggu panjang?,2024-06-27,X
1379,"BNI bagikan dividen Rp13,9T untuk 2023, lihat berita!",2024-03-04,X
1380,"Aplikasi BNI Mobile gangguan lagi, mohon perbaiki dong!",2024-04-20,X
1381,BNI kenapa kok atm selalu antre panjang?,2024-02-11,X
1382,"Aplikasi BNI Mobile gangguan lagi, tolong perbaiki dong!",2024-07-09,Facebook
1383,"Aplikasi BNI Mobile error lagi, mohon perbaiki dong!",2024-04-22,Facebook
1384,BNI kenapa kok atm selalu menunggu panjang?,2024-02-04,Facebook
1385,"Transaksi QRIS gagal, bikin malu di kasir!",2024-02-10,Instagram
1386,BNI Best Pegawai Award 2024 diumumkan hari ini.,2024-05-29,Facebook
1387,"Laba BNI 2023 Rp 20T, bank terhebat pada Indonesia!",2024-04-20,X
1388,"BNI TapCash promo NCT 127 hebat banget, hemat 50% di merchant!",2024-04-17,X
1389,"BNI luncurkan QRIS wondr, ada yang telah coba?",2024-02-22,X
1390,"HUT BNI ke-78, adakah promo apa tahun ini?",2024-07-24,Facebook
1391,BNI kenapa sih atm selalu antre panjang?,2024-03-03,Instagram
1392,BNI kenapa kok atm selalu antri panjang?,2024-04-12,Facebook
1393,"BNI TapCash promo NCT 127 keren banget, hemat 50% di merchant!",2024-07-20,Facebook
1394,"QRIS wondr BNI bikin pembayaran cepat, sukses terus!",2024-07-07,Facebook
1395,"Aplikasi BNI Mobile error lagi, tolong perbaiki dong!",2024-02-21,Facebook
1396,"Laba BNI 2023 Rp 20T, lembaga keuangan terbaik pada Indonesia!",2024-06-16,Facebook
1397,"TapCash BNI rusak, belum bisa digunakan di merchant.",2024-05-06,Facebook
1398,"BNI TapCash promo NCT 127 keren banget, hemat 50% di merchant!",2024-05-03,Facebook
1399,"BNI bagikan dividen Rp13,9T untuk 2023, cek berita!",2024-03-21,Facebook
1400,"HUT BNI ke-78, adakah promosi apakah tahun ini?",2024-06-30,Facebook
1401,BNI kenapa kok atm selalu antri panjang?,2024-05-13,Facebook
1402,BNI mengapa sih atm senantiasa menunggu panjang?,2024-03-06,Instagram
1403,"QRIS wondr BNI bikin pembayaran cepat, sukses terus!",2024-03-22,X
1404,"BNI luncurkan QRIS wondr, ada yang sudah coba?",2024-04-21,Facebook
1405,BNI kenapa sih atm setiap saat antre panjang?,2024-06-30,Instagram
1406,"BNI Direct cash operasi Rp6T, mantap!",2024-04-24,X
1407,"BNI distribusikan dividen Rp13,9T untuk 2023, cek berita!",2024-06-19,X
1408,"BNI bagikan dividen Rp13,9T untuk 2023, periksa berita!",2024-05-08,X
1409,"BNI dukung UMKM menggunakan kredit baru, data lengkap di web.",2024-03-20,Instagram
1410,BNI Best Employee Penghargaan 2024 diumumkan hari ini.,2024-01-31,Facebook
1411,"Layanan CS BNI lambat, aduan tidak ditanggapi!",2024-07-28,X
1412,"BNI Direct cash operasi Rp6T, mantap!",2024-05-05,X
1413,BNI Terbaik Karyawan Award 2024 announced hari ini.,2024-02-02,X
1414,"HUT BNI ke-78, adakah diskon apa tahun ini?",2024-06-29,Instagram
1415,"Laba BNI 2023 Rp 20T, bank terbaik pada Indonesia!",2024-07-24,Facebook
1416,"BNI Direct cash transaksi Rp6T, mantap!",2024-01-17,X
1417,"BNI Direct cash operasi Rp6T, mantap!",2024-04-04,Instagram
1418,"HUT BNI ke-78, adakah promosi apa tahun ini?",2024-03-04,Facebook
1419,"BNI rilis QRIS wondr, ada yang telah coba?",2024-07-01,Facebook
1420,"Laba BNI 2023 Rp 20T, bank terbaik di Indonesia!",2024-02-16,Facebook
1421,"Layanan CS BNI lambat, komplain belum ditanggapi!",2024-06-30,Instagram
1422,"QRIS wondr BNI bikin transaksi cepat, sukses terus!",2024-01-02,Facebook
1423,"BNI support UMKM dengan kredit baru, info lengkap pada web.",2024-05-05,Instagram
1424,"BNI distribusikan dividen Rp13,9T untuk 2023, lihat berita!",2024-04-04,X
1425,"BNI bagikan dividen Rp13,9T untuk 2023, cek berita!",2024-04-27,Facebook
1426,"Layanan CS BNI lambat, komplain gak ditanggapi!",2024-07-18,Instagram
1427,"BNI TapCash promosi NCT 127 hebat banget, hemat 50% di merchant!",2024-04-22,Instagram
1428,"BNI Direct cash transaksi Rp6T, mantap!",2024-05-27,X
1429,"BNI Direct cash operasi Rp6T, mantap!",2024-05-01,Facebook
1430,"BNI support UMKM dengan pinjaman baru, info detail pada web.",2024-02-25,X
1431,"BNI luncurkan QRIS wondr, ada yang sudah coba?",2024-05-02,Facebook
1432,BNI Best Pegawai Penghargaan 2024 announced hari ini.,2024-07-13,Instagram
1433,"BNI luncurkan QRIS wondr, ada yang sudah coba?",2024-06-20,Instagram
1434,BNI kenapa sih atm senantiasa menunggu panjang?,2024-01-27,Facebook
1435,"HUT BNI ke-78, adakah diskon apa year ini?",2024-05-08,Instagram
1436,"BNI dukung UMKM menggunakan kredit baru, informasi lengkap di web.",2024-01-14,Facebook
1437,"BNI luncurkan QRIS wondr, ada yang sudah coba?",2024-02-17,Facebook
1438,"Laba BNI 2023 Rp 20T, bank terbaik pada Indonesia!",2024-01-30,X
1439,"Layanan CS BNI lambat, komplain gak ditanggapi!",2024-03-21,X
1440,"BNI TapCash promosi NCT 127 hebat banget, hemat 50% pada merchant!",2024-01-12,X
1441,"BNI luncurkan QRIS wondr, ada siapa telah coba?",2024-04-22,X
1442,BNI kenapa sih atm senantiasa antri panjang?,2024-04-09,Instagram
1443,"QRIS wondr BNI bikin transaksi cepat, sukses terus!",2024-02-03,Facebook
1444,"TapCash BNI rusak, belum bisa dipakai di merchant.",2024-05-14,Facebook
1445,"Aplikasi BNI Mobile kesalahan lagi, mohon perbaiki dong!",2024-01-23,Facebook
1446,"BNI TapCash promosi NCT 127 keren banget, hemat 50% di merchant!",2024-07-22,X
1447,"BNI Direct cash operasi Rp6T, mantap!",2024-06-18,Instagram
1448,"Layanan CS BNI lambat, aduan gak ditanggapi!",2024-01-03,Instagram
1449,"TapCash BNI rusak, gak bisa dipakai di merchant.",2024-06-23,Instagram
1450,"Ulang Tahun BNI ke-78, adakah promo apakah year ini?",2024-07-09,X
1451,"Aplikasi BNI Mobile gangguan lagi, tolong perbaiki dong!",2024-03-11,Facebook
1452,"BNI bagikan dividen Rp13,9T bagi 2023, lihat berita!",2024-03-02,Facebook
1453,BNI mengapa sih atm senantiasa antre panjang?,2024-06-09,Facebook
1454,"TapCash BNI rusak, belum dapat dipakai pada merchant.",2024-01-20,Facebook
1455,"HUT BNI ke-78, ada promo apa tahun ini?",2024-03-29,Facebook
1456,"Laba BNI 2023 Rp 20T, bank nomor satu di Indonesia!",2024-01-20,Instagram
1457,"BNI Expo 2024 sasaran Rp1T, bangga jadi nasabah!",2024-01-21,Instagram
1458,"Laba BNI 2023 Rp 20T, lembaga keuangan terbaik pada Indonesia!",2024-03-13,Facebook
1459,"BNI dukung UMKM dengan kredit baru, data lengkap di web.",2024-03-02,Facebook
1460,"TapCash BNI rusak, tidak dapat dipakai di merchant.",2024-01-23,X
1461,"BNI rilis QRIS wondr, adakah yang sudah coba?",2024-02-05,Facebook
1462,"BNI Direct cash pembayaran Rp6T, mantap!",2024-01-10,Instagram
1463,"BNI Expo 2024 sasaran Rp1T, puas sebagai nasabah!",2024-04-02,X
1464,"Laba BNI 2023 Rp 20T, bank terhebat di Indonesia!",2024-06-29,Facebook
1465,"Laba BNI 2023 Rp 20T, bank terhebat di Indonesia!",2024-06-15,Instagram
1466,"Layanan CS BNI lambat, komplain tidak ditanggapi!",2024-04-17,Facebook
1467,"QRIS wondr BNI bikin transaksi cepat, mantap terus!",2024-04-16,Instagram
1468,"QRIS wondr BNI bikin transaksi cepat, mantap terus!",2024-03-04,X
1469,"BNI support UMKM dengan kredit baru, informasi lengkap di web.",2024-06-23,Instagram
1470,"BNI Expo 2024 target Rp1T, puas jadi nasabah!",2024-06-13,X
1471,"Aplikasi BNI Mobile gangguan lagi, tolong betulkan dong!",2024-05-04,X
1472,"BNI bagikan keuntungan Rp13,9T untuk 2023, lihat berita!",2024-02-07,Instagram
1473,"QRIS wondr BNI bikin transaksi cepat, mantap terus!",2024-01-27,X
1474,"TapCash BNI rusak, gak bisa dipakai di merchant.",2024-01-11,Instagram
1475,"Ulang Tahun BNI ke-78, ada diskon apakah year ini?",2024-07-31,Facebook
1476,"HUT BNI ke-78, ada promo apa tahun ini?",2024-01-17,Facebook
1477,"BNI TapCash promosi NCT 127 keren banget, hemat 50% di merchant!",2024-03-23,X
1478,"BNI luncurkan QRIS wondr, adakah yang sudah coba?",2024-06-28,X
1479,"TapCash BNI rusak, gak dapat dipakai di merchant.",2024-04-15,Instagram
1480,"BNI Expo 2024 target Rp1T, puas jadi nasabah!",2024-03-10,X
1481,"Transaksi QRIS gagal, membuat embarrassed di kasir!",2024-03-06,Facebook
1482,"BNI bagikan keuntungan Rp13,9T untuk 2023, lihat berita!",2024-05-17,X
1483,"Layanan CS BNI lambat, komplain tidak ditanggapi!",2024-03-04,Instagram
1484,"BNI Direct cash transaksi Rp6T, mantap!",2024-03-03,X
1485,"TapCash BNI rusak, gak bisa digunakan di merchant.",2024-02-19,Facebook
1486,"QRIS wondr BNI membuat transaksi cepat, berhasil terus!",2024-04-08,Facebook
1487,"Laba BNI 2023 Rp 20T, bank nomor satu di Indonesia!",2024-06-09,X
1488,"BNI TapCash promo NCT 127 keren banget, hemat 50% di merchant!",2024-04-29,X
1489,"BNI Expo 2024 target Rp1T, bangga jadi nasabah!",2024-07-15,X
1490,"BNI Direct cash transaksi Rp6T, mantap!",2024-04-20,Facebook
1491,"QRIS wondr BNI bikin transaksi cepat, sukses terus!",2024-05-26,Instagram
1492,"Transaksi QRIS gagal, membuat malu pada kasir!",2024-05-09,Facebook
1493,"BNI Direct cash pembayaran Rp6T, mantap!",2024-06-28,X
1494,"BNI Direct cash pembayaran Rp6T, mantap!",2024-05-19,Facebook
1495,BNI Terbaik Employee Award 2024 diumumkan hari ini.,2024-03-09,Facebook
1496,"Transaksi QRIS gagal, membuat embarrassed di kasir!",2024-01-29,Facebook
1497,"TapCash BNI rusak, tidak mampu digunakan pada merchant.",2024-05-29,Instagram
1498,"QRIS wondr BNI bikin transaksi cepat, sukses terus!",2024-06-11,Facebook
1499,"BNI TapCash promosi NCT 127 keren banget, hemat 50% pada merchant!",2024-03-13,Facebook
1500,"Laba BNI 2023 Rp 20T, bank terhebat pada Indonesia!",2024-02-26,Facebook
1501,"BNI TapCash promosi NCT 127 hebat banget, hemat 50% di merchant!",2024-06-01,Instagram
1502,"BNI Expo 2024 target Rp1T, senang menjadi nasabah!",2024-06-25,Instagram
1503,"BNI Expo 2024 tujuan Rp1T, puas jadi nasabah!",2024-03-10,X
1504,"BNI Direct cash pembayaran Rp6T, mantap!",2024-04-22,Facebook
1505,"QRIS wondr BNI bikin operasi cepat, mantap terus!",2024-05-09,Instagram
1506,"Aplikasi BNI Mobile error lagi, tolong perbaiki dong!",2024-03-27,Instagram
1507,"BNI TapCash promo NCT 127 keren banget, hemat 50% di merchant!",2024-03-01,Facebook
1508,"Laba BNI 2023 Rp 20T, bank nomor satu di Indonesia!",2024-04-26,Facebook
1509,BNI kenapa kok atm selalu antre panjang?,2024-06-25,Instagram
1510,"Aplikasi BNI Mobile error lagi, tolong perbaiki dong!",2024-04-23,Facebook
1511,"BNI Direct cash pembayaran Rp6T, mantap!",2024-05-21,X
1512,"BNI luncurkan QRIS wondr, ada siapa sudah coba?",2024-04-28,X
1513,"TapCash BNI rusak, belum bisa digunakan di merchant.",2024-07-22,X
1514,"BNI Direct cash operasi Rp6T, mantap!",2024-02-02,Facebook
1515,"BNI distribusikan dividen Rp13,9T untuk 2023, lihat berita!",2024-04-16,Instagram
1516,"HUT BNI ke-78, ada promosi apakah tahun ini?",2024-06-13,X
1517,"QRIS wondr BNI bikin pembayaran cepat, berhasil terus!",2024-04-19,X
1518,"BNI TapCash diskon NCT 127 hebat banget, hemat 50% di merchant!",2024-02-13,Instagram
1519,"BNI dukung UMKM dengan kredit baru, informasi lengkap di web.",2024-01-02,Facebook
1520,"Ulang Tahun BNI ke-78, ada promosi apa tahun ini?",2024-06-04,Instagram
1521,"Laba BNI 2023 Rp 20T, bank nomor satu di Indonesia!",2024-06-21,Instagram
1522,"BNI Expo 2024 tujuan Rp1T, bangga jadi nasabah!",2024-07-15,Facebook
1523,"BNI Direct cash operasi Rp6T, mantap!",2024-07-09,X
1524,"Aplikasi BNI Mobile error lagi, mohon perbaiki dong!",2024-05-08,Facebook
1525,"Layanan CS BNI lambat, aduan gak ditanggapi!",2024-07-08,Facebook
1526,"BNI TapCash promosi NCT 127 bagus banget, hemat 50% di merchant!",2024-04-18,X
1527,"Transaksi QRIS gagal, membuat embarrassed di kasir!",2024-07-17,Instagram
1528,"BNI rilis QRIS wondr, ada yang sudah coba?",2024-03-05,Facebook
1529,"BNI TapCash diskon NCT 127 hebat banget, hemat 50% di merchant!",2024-02-21,Facebook
1530,"BNI Direct cash transaksi Rp6T, mantap!",2024-03-22,X
